3.484776726249808689e+02 4.860046139313814706e+02 1.767705487893430245e+02
6.225331009406484100e+02 8.157416554097900416e+02 1.906307684045671920e+02
7.396639562270911483e+02 1.041093589835611084e+02 2.006725522599436715e+02
1.301165595907728445e+01 3.950475002162000351e+02 1.916485569529133102e+02
1.025236591338213259e+02 5.971740123326775347e+02 6.777977804849344068e+01
5.813374799330357519e+02 1.446474611135422208e+02 1.012020079766880514e+02
5.824675476760298807e+02 4.428366995665612649e+01 1.958583990525852698e+02
4.108959539258048608e+02 1.397148220021163922e+02 1.180054386895780851e+02
5.857297320687463298e+02 5.777985333100290291e+02 1.830424428253014923e+02
6.913419300160996954e+02 6.260276403991571215e+02 1.983727029051072464e+02
6.009062346584297529e+02 1.365783928007213319e+02 2.112108893229702460e+02
3.359513223353033595e+02 2.590383185561894948e+02 1.517427380164968156e+02
4.023334649330765274e+02 6.949490022808510048e+02 1.108858296798763945e+02
6.552915088352085604e+02 3.381709732991586748e+02 6.069951619556292854e+01
3.217070570596754351e+02 4.447303922758110275e+02 1.806140847891049077e+02
7.260644530250576736e+02 6.244402761999768927e+02 1.908343562169042400e+02
6.740191216017042279e+02 5.818500641745164330e+02 9.140419320456871333e+01
1.745021267031971774e+02 3.350032694513689648e+02 1.726349247196371834e+02
7.317875044199709009e+02 7.393141616592056380e+02 1.418013354836150768e+02
6.829687263211803838e+02 2.257887558617998991e+02 1.916850453050657563e+02
7.402503529264124609e+02 9.966932277573739896e+01 1.903797286733742737e+02
2.411756217802986058e+01 7.706576853610457079e+01 2.007192330458853178e+02
5.171443688156228973e+02 8.592157726980019561e+01 9.460541401928713867e+01
7.391273797709131941e+02 9.883359923924207635e+01 1.873729866720420034e+02
5.020247810565778082e+02 2.474827500564276193e+02 1.251894868972747048e+02
1.194678969525985792e+02 6.082509706793060786e+02 6.668716717184220499e+01
7.546269886692111868e+02 6.789743777753457152e+02 1.826359830280445919e+02
5.134936181525239363e+02 1.832950857595228342e+02 1.813179959436987474e+02
6.492951713748240081e+02 2.835624863650486418e+02 1.792235943055753182e+02
2.888177292415792294e+02 3.886303200416315349e+02 1.808861344052574225e+02
5.700237476103799281e+02 1.347250037419637749e+02 1.903341811839003981e+02
5.283157349963435081e+02 2.973762985685722242e+02 1.829858497396144514e+02
4.439176522110718679e+02 2.878343610028436501e+02 1.017521433754322686e+02
3.300731661670997710e+02 8.223568774381037656e+02 8.882494642091128867e+01
5.953326439929467142e+02 5.446307651928732696e+01 1.928803159796812849e+02
3.980892229831612212e+02 3.747568764147973752e+02 8.739138472691207937e+01
3.684193539021329684e+02 6.848032272669305485e+02 1.859051360106319066e+02
6.141442575271045143e+02 4.295102025375441599e+02 1.115428924792579153e+02
7.174350535269265947e+02 1.063863944203961012e+02 1.957035489025273023e+02
4.007635601329214978e+02 6.723990529998328611e+02 1.929043348256175250e+02
5.249397209423505046e+02 4.609700492206046647e+02 8.589472101660561520e+01
8.293808844182689199e+02 2.893083264034923445e+02 2.021609280627205862e+02
3.638363659249784519e+02 4.725633238145618407e+02 1.844153025533367440e+02
3.205428087921624183e+02 4.449481626344800134e+02 1.766647681339760538e+02
5.633186386582676732e+02 1.293316052610351790e+02 1.973308065680568291e+02
7.746028504708821174e+02 5.685409089408632326e+02 7.848986497046216471e+01
3.667099840473122185e+02 6.844136072263735286e+02 1.929709870509119582e+02
6.793692464448595274e+02 5.317925614601714415e+02 1.455578873183224005e+02
2.052622389588408112e+02 3.376984509247454298e+02 6.926882055175356356e+01
2.399420363121503499e+02 4.083786091716260671e+02 1.860019644558277605e+02
3.675027563067020537e+02 6.846909333224415377e+02 1.879416130957181679e+02
3.204602585681350320e+02 4.440597008908946464e+02 1.746144459176650798e+02
5.754251432403133322e+02 3.562022383484620605e+02 1.151167664695734771e+02
3.708560360545755543e+02 6.922191869952969228e+02 1.240661020482937147e+02
6.976670178289589330e+02 6.285966392561450675e+02 2.062716591040245362e+02
2.679025355383579381e+02 2.405488310905690952e+01 9.047979913068158453e+01
1.841221288896568637e+02 1.438123208366388326e+02 1.526730429012281434e+02
3.658346615638949970e+02 6.832478193867202663e+02 1.959500387897947746e+02
2.784220450579891235e+02 5.399140085892561558e+01 1.287831256765337571e+02
5.726426204731365033e+02 4.341261016587161521e+02 1.004836159593456983e+02
7.679048361062648382e+02 6.686340136066201012e+02 1.885330701307135826e+02
1.084345452829089140e+02 6.305693366156671118e+02 1.886591135073157375e+02
2.169872718579987634e+02 -1.078105072671793119e+00 9.220282827047776664e+01
7.823056566988178702e+02 6.771020701778739976e+02 1.984279366870217984e+02
7.862196977526236878e+02 6.742257321187579464e+02 1.961026491781740333e+02
4.711750239894118408e+02 3.341153065751624922e+02 1.342499857756503729e+02
8.388770612686874983e+02 2.810048315090962205e+02 1.892816968059914018e+02
3.377346972830218306e+02 4.517011239660651540e+02 1.813377204525828290e+02
3.296845998967171454e+02 2.700426833851632296e+02 9.747827317449764450e+01
3.885261356273398405e+02 6.806897126055258695e+02 1.878535522354912928e+02
5.899654288875319708e+02 1.168527674577323836e+02 1.875212613412664950e+02
6.566948626436741279e+02 5.399911772207499325e+02 1.058507718495939400e+02
4.993030503589066171e+01 7.934186302349685604e+01 1.957672940278420697e+02
4.261891872640344445e+02 7.131412718783858509e+02 1.078948701417265141e+02
7.168984770707486405e+02 2.788406403549753350e+02 1.922042425652166742e+02
1.812072356553093755e+02 3.933162763647785027e+02 1.685563540561623483e+02
8.373413369930511863e+02 7.150593975620630545e+02 2.002487036683855024e+02
6.267204280599254389e+02 3.462172653912205647e+02 9.640596556961109798e+01
1.164775480817186093e+02 3.333085654886027669e+02 1.488804250558168860e+02
1.193426210729227250e+02 6.406891874408992180e+02 1.867610877344767175e+02
1.777472208336542110e+02 2.697786161103829272e+02 1.749183345892556929e+02
5.875558326721132971e+02 7.760755041556084279e+02 9.266043029577375023e+01
7.700027722314681569e+02 2.028849861693524019e+02 1.166551033727861721e+02
1.241248900226508027e+02 3.078349358532285009e+02 6.596714292057490070e+01
3.073062364671224600e+02 3.773518282042482497e+02 1.674708176946794538e+02
7.846099683840897114e+02 2.659945639430648612e+02 1.345663013724337702e+02
1.902735711233316636e+02 1.183197870344376383e+02 1.790793012274164653e+02
5.272924023271308442e+02 2.211939251613964359e+02 1.297111017599406182e+02
5.814683998565716365e+02 4.627836380249581794e+01 1.960097268300783639e+02
4.057265692493289180e+02 1.296146239958964657e+02 1.377098407942288816e+02
1.351226106241869331e+02 7.847821788163847714e+02 1.890418258225202806e+02
3.061832633116230795e+02 3.775145878457242361e+02 1.645191333295864524e+02
6.602374276893566503e+02 5.605750487097116093e+02 9.581311936392691564e+01
5.571586512934630946e+02 1.265425635352752494e+02 1.934223795292829209e+02
1.474924055969393351e+02 1.176516361427932225e+02 1.367080202627180654e+02
1.179734477889760029e+02 6.029179277076910921e+02 5.442644637899093851e+01
4.922482235531930428e+02 8.575474308283956759e+01 9.763099122472267766e+01
6.136973258824488084e+02 2.670098486990627293e+02 1.888050129165934550e+02
4.018039830643934920e+02 4.446921502152778203e+02 1.813076135480839923e+02
6.880882907545129683e+02 2.715653124474173410e+02 1.970045309171071892e+02
1.200542936519199628e+02 5.948245858697403037e+02 5.589882485911932264e+01
3.833411112322393706e+02 7.494983528325543602e+02 1.387364823704272112e+02
3.793857950664198597e+02 5.806905949977931414e+02 1.305942241560837260e+02
6.757441311751496187e+02 2.746781982263885311e+02 1.405516154352094418e+02
4.067840824430603561e+02 1.421917770139897641e+02 9.124806200989313254e+01
4.225227968823108426e+02 2.823458463947829387e+02 9.231093726294376722e+01
1.925038777157057837e+02 1.849213078490778628e+02 1.155005063530162914e+02
3.813015404813090754e+02 2.872511071288116113e+02 1.123295895116359304e+02
5.784225866986881783e+02 6.767221560075706748e+02 1.326666301873372618e+02
2.012229220253591677e+02 1.493527738798749738e+02 1.793351181056380881e+02
6.316578017829438068e+02 1.629131240006462917e+02 1.332056135269433810e+02
1.419529954559749569e+02 7.707176418493476149e+02 6.268702914683994010e+01
2.728313641302465840e+02 4.335257028886940134e+02 1.840231281162576806e+02
5.743434451968277017e+02 5.050839807904744703e+02 1.213663021941683837e+02
1.994566373399001407e+02 8.214845880594388916e+01 1.085434499952332033e+02
3.025837834353022231e+02 8.642545301723536966e+01 8.546750887175635114e+01
5.735421278063081445e+02 2.997935566655185085e+02 1.391483058224248452e+02
5.198443413587722262e+02 1.878347074287730436e+02 1.171536744725128187e+02
2.423132585028249650e+02 8.598792144431799898e+02 9.853436619942786479e+01
6.746040677573909079e+02 2.262656722357129979e+02 1.830360547348595617e+02
2.389841636047057705e+02 4.043273932324447060e+02 1.868205787059210650e+02
7.011612131751328434e+02 3.570326640349738341e+02 8.189401657548216917e+01
4.131917204799470369e+02 1.107023263855662094e+02 9.927032315674675544e+01
4.161891639383218831e+02 3.453526907391396890e+02 1.120852301579328270e+02
4.485831904122537708e+02 1.185436690357750535e+02 8.420522436939589284e+01
2.667126518774557553e+02 4.256892345558844113e+02 1.808370451863232518e+02
2.530960584131629219e+02 3.852229958408520361e+02 1.881904054172786118e+02
6.884526721751412879e+02 4.811043970849377160e+02 1.203348548029458982e+02
6.918628667536530656e+02 4.126642513412656399e+02 1.264436209239899824e+02
1.210947165833919428e+02 6.007627467304783977e+02 5.718559046157626824e+01
6.197178481925876667e+02 2.010972504698919465e+02 1.127505409521321837e+02
3.533994066293745959e+02 5.543469005630969377e+02 1.542736958463551105e+02
5.374660712320279572e+02 2.585885780681210804e+02 8.724774820656334384e+01
5.336587652520039455e+02 4.234045488954590724e+02 1.496192174967488597e+02
5.393561812535281206e+02 2.497431394646514775e+02 1.568479328328908196e+02
6.624833740003552975e+02 3.196150835356668836e+02 8.844759776044749344e+01
4.233226637291955399e+02 2.583068625012626285e+02 1.831706503727391464e+02
6.588753489929048328e+02 2.918014611468477710e+02 4.797063437190028878e+01
4.972525077816141561e+02 5.204303345956503790e+02 9.733555536162059241e+01
4.337197984564205058e+02 5.516862484722122417e+02 1.117113229425673069e+02
7.008793819785320238e+02 2.312561449126599484e+02 1.651837987138142978e+02
1.563694557671525445e+02 2.948926899309896612e+02 1.190499673597171437e+02
6.568599630917289005e+02 7.394677699462455394e+02 1.208528282575924209e+02
4.398626955589655836e+02 7.685010803722825585e+02 1.755360319770137494e+02
6.608736446318214348e+02 2.908075229890824289e+02 4.783315172563191453e+01
2.530135081891355355e+02 3.843345340972667259e+02 1.861400832009676378e+02
3.091479767891139545e+02 5.985652449696556232e+02 1.515261560312726772e+02
5.713545468695824638e+02 6.611645855684580511e+02 1.060394858604248469e+02
9.508269275295759826e+01 5.315106191866951804e+02 1.506709767361406023e+02
5.694957162853315822e+02 2.525867214328829675e+02 1.597672597513154358e+02
6.815739176438445384e+02 3.468026649697147832e+02 1.402779610542065711e+02
5.721629588475968831e+02 2.829881200398761507e+02 1.533142930031632716e+02
1.637435116426134982e+02 3.177026606850779444e+02 1.049670509663270650e+02
2.960352298001151325e+02 1.603666193604782393e+02 1.248987194173123783e+02
5.676952510753537808e+02 1.101984650100183245e+02 1.810591069676608242e+02
6.846368210639874405e+02 2.721636128062314128e+02 1.861542132417565369e+02
5.292252380042795039e+02 4.296410857235541130e+02 9.100651030338079295e+01
4.084179966613485817e+02 1.213705580332584191e+02 1.782412063632484092e+02
7.404239985055970692e+02 4.252788424703853707e+02 1.882796021454072957e+02
6.749271740660054775e+02 6.741947491900243961e+01 8.505247855836974225e+01
4.498712640158079239e+02 6.024252078416261611e+02 1.178503914706808899e+02
3.163398419542607485e+02 5.370745785533961225e+02 1.769067592378683855e+02
7.040091959040776146e+02 1.674809357231579199e+01 1.321762211753197960e+02
5.856799118256029715e+02 1.162302692597001084e+02 1.806476276948345117e+02
5.298856397964985945e+02 2.100930982727429921e+02 9.491100460755302493e+01
5.644999771880401340e+02 2.775374383316515718e+02 1.613497631823700829e+02
3.863385546906142167e+02 1.604000953597735304e+02 1.061288394742110199e+02
7.319027846248824289e+02 6.100207530045603335e+02 1.617312423809702295e+02
3.590228175380011066e+02 1.095321347032350303e+02 1.204920244432283027e+02
1.258826295769801504e+02 5.364694792137527202e+02 1.697175932038565804e+02
5.309260627279704750e+02 3.727931180749811233e+02 1.048418190995762274e+02
5.286473864360877997e+02 5.851761283498135526e+02 8.557359185996664053e+01
5.331307339269555996e+02 6.291327862478561883e+02 1.238973680532201627e+02
4.058262097356157483e+02 7.871546267561785726e+02 1.278541398155155093e+02
5.771914279257723592e+02 3.435278991846860777e+02 1.815038236808363195e+02
5.757382538741634335e+02 5.677909764292858199e+02 1.829039915130542511e+02
5.944502269220345170e+02 4.666062015211085878e+01 9.826349393015739508e+01
4.030849620804526694e+02 5.075665016355004013e+02 9.450798782166295098e+01
1.225478906350008401e+02 6.121416994871144652e+02 6.877902478182734569e+01
6.942995489060956515e+02 6.437404429352117177e+02 7.693749747924948679e+01
4.122082123791132631e+02 2.624408297535941301e+02 1.808513216027488113e+02
6.825317903512892599e+02 1.431693798908577548e+02 1.280073584663439590e+02
6.920934271634757806e+02 6.283569435683607480e+02 1.924558119323561698e+02
6.433344649825930901e+02 5.474461132899474478e+02 9.779324725813543751e+01
6.941828181575493772e+02 4.538409575539602088e+02 1.606941200584113858e+02
5.376880865107210639e+02 5.408555966745321939e+02 1.809882459450751639e+02
5.283655552394868664e+02 4.613965755834423703e+02 1.689734892707773213e+02
4.576580710114057524e+02 2.173039348114783991e+02 9.128028239202487271e+01
1.185171188326488902e+02 3.272672007237877096e+02 1.494652865183879840e+02
7.823725672042205588e+02 7.199554925697682393e+02 1.296196543927647156e+02
6.611127501727738718e+02 5.607423533713935058e+02 9.277900998880481609e+01
5.687769491188394113e+02 1.100907160857353233e+02 1.830131590427179731e+02
6.546140167807301395e+02 6.089919929149522204e+02 1.077369091800613603e+02
7.229104542497577768e+02 6.289714807950889508e+02 1.631482500146474592e+02
7.350084137006737137e+02 7.157304224217648425e+02 9.726558594477971553e+01
2.378284604683224188e+02 4.428115708987882044e+02 1.609240071257705438e+02
4.966319305577740124e+02 7.425675453731720665e+01 1.790102230489726765e+02
1.405823716283934743e+02 7.712104657939815979e+02 5.374955104153187335e+01
5.342949821944686164e+02 4.042563008456359057e+02 1.154587165545120087e+02
5.805034325616321667e+02 4.899003253127503399e+02 1.242836917806353227e+02
5.488110829919330627e+02 2.484840375332476015e+02 1.433564727398007221e+02
4.145623443075284627e+02 1.391655146021010125e+02 1.098044727129938138e+02
7.278649182350354749e+02 1.287977818991563481e+02 1.343606794436618088e+02
1.220525892908365506e+02 5.988230636018316773e+02 5.603663039404731450e+01
3.564708551806471633e+02 6.697436987589316004e+02 1.865714538172532855e+02
1.641648078938801234e+02 7.068850394667335877e+02 1.123764068978888275e+02
1.874170432632572840e+02 6.400042493431155890e+02 1.628570315252411547e+02
7.439252884392658416e+02 5.896993023044128677e+02 1.851726169881601152e+02
7.881767182795264262e+02 6.702913551442716198e+02 1.948023613331519925e+02
6.986832559106766212e+02 3.356929505322018485e+02 1.419646113404346579e+02
1.212583664878119123e+02 8.355079735999022432e+02 1.954196372110346260e+02
6.821275843622819366e+02 4.066446094140133596e+02 1.084717487948007744e+02
4.362133954395013689e+02 1.875827881045349272e+02 1.035595058218720794e+02
5.454663483751892272e+02 2.912039893037228921e+02 1.859454204970747924e+02
7.781937852160732518e+02 2.941645184928107710e+02 1.504183124189764840e+02
7.062807776084654279e+02 3.139442177811422425e+02 8.231337256222809629e+01
7.837759210126861262e+02 3.656205663613237107e+02 1.441038066615192577e+02
7.297761538883412413e+01 7.692646524731870841e+02 1.616884724013007997e+02
5.071187100965212267e+02 7.262086785405971057e+01 1.905146278430180189e+02
6.619880726561910933e+02 5.609096580330755160e+02 8.974490061368273075e+01
5.773408886552025479e+02 8.772482992876399521e+01 9.822857273110756182e+01
3.826963491586448640e+02 7.832998020071838710e+02 1.977622929583673681e+02
6.818799336901997776e+02 4.828593952429931164e+02 1.066703354087706401e+02
5.778190997371074218e+02 3.609994821750388496e+02 1.734199003815668334e+02
6.369510117954606585e+02 2.706996412964783758e+02 1.218897566438491538e+02
6.486931349568781116e+02 7.822803628421975191e+02 1.435989225979684818e+02
6.090659682057856799e+02 4.835269530318675493e+02 1.127268027811798561e+02
1.873999530009978685e+02 2.329735028192536106e+02 1.885274637800843607e+02
3.782784616295450633e+02 1.474829882261956584e+02 1.769185508957627917e+02
1.868562819573249953e+02 4.776712512860453899e+02 9.178183691726978566e+01
8.016865766700376525e+02 3.960500348614672248e+02 1.189790009762497078e+02
4.954193125907523836e+02 7.059236178093412946e+02 1.116492298722983207e+02
3.892776327747159826e+02 7.918536821736054208e+02 1.879379436128212433e+02
6.776271466091548064e+02 3.680307574942716542e+02 1.185572086232112383e+02
6.092965286156083948e+02 8.290224583952366402e+02 1.858964865006518608e+02
6.237386243201750631e+02 2.852743068311473849e+02 1.663421125066765569e+02
6.147719293384395769e+02 4.090394247649860517e+02 1.013667790028959530e+02
3.551173216153250678e+02 7.557556859206567879e+02 1.342349845880552834e+02
1.780276014866203411e+02 1.422621309429082714e+02 1.989488859192328221e+02
7.068002638023840518e+02 3.375430648173894497e+02 1.447379234429043322e+02
7.086918243675188478e+02 1.985730901627142373e+02 8.587564228504078301e+01
6.057383238513012884e+02 4.829617380611312569e+02 1.048143243396974640e+02
5.907425614282972219e+02 7.751591750104248604e+02 1.456038444351376597e+02
3.477432657398640572e+02 8.018410544465907606e+02 1.521168778819553893e+02
4.972852377624981273e+02 5.370254913592065122e+02 1.233086125698382745e+02
2.382995769627324023e+02 2.161988646996986745e+02 1.113209886856209749e+02
